10101414000562,8152882101
10101414000563,6372733078
10101414000564,8224029509
10101414000565,3087899861
10101414000566,2089051154
10101414000567,7559543676
10101414000568,3817319129
10101414000569,1557852616
10101414000570,1936980081
10101414000571,8281165429
10101414000572,9287132747
10101414000573,9175208162
10101414000574,2233089171
10101414000575,8676574031
10101414000576,6869909344
10101414000577,4517510880
10101414000578,9332923516
10101414000579,1749844532
10101414000580,6005846324
10101414000581,3599382261
10101414000582,4270038345
10101414000583,9667409772
10101414000584,1204117939
10101414000585,6653454231
10101414000586,7692173115
10101414000587,3357991090
10101414000588,5461834304
10101414000589,7508920345
10101414000590,5351495734
10101414000591,9261183802
10101414000592,3266295321
10101414000593,1947105376
10101414000594,1941878431
10101414000595,5551214337
10101414000596,3888108262
10101414000597,6363510503
10101414000598,9766574345
10101414000599,6612144586
10101414000600,4293223002
10101414000601,6534292918
10101414000602,7591184640
10101414000603,6901297466
10101414000604,1311830173
10101414000605,1902947493
10101414000606,5607302343
10101414000607,7721080332
10101414000608,4318978483
10101414000609,9226199093
10101414000610,1158207769
10101414000611,3504694531
10101414000612,2366312573
10101414000613,4470349013
10101414000614,2469682355
10101414000615,4457612737
10101414000616,7120512906
10101414000617,8760835892
10101414000618,7280351242
10101414000619,1291928812
10101414000620,9667177681
10101414000621,4046503283
10101414000622,9405852142
10101414000623,1204168663
10101414000624,4856249332
10101414000625,3171461534
10101414000626,1552630374
10101414000627,3036393038
10101414000628,5909447252
10101414000629,7283256994
10101414000630,7325173809
10101414000631,3705182913
10101414000632,8956831872
10101414000633,7682901360
10101414000634,8227692515
10101414000635,6255609812
10101414000636,6126160561
10101414000637,3299384767
10101414000638,6652919971
10101414000639,3094798659
10101414000640,5381352749
10101414000641,9457673186
10101414000642,2603145044
10101414000643,7563078962
10101414000644,1028648275
10101414000645,5691204298
10101414000646,2993777153
10101414000647,6921415395
10101414000648,2321801882
10101414000649,5322731260
10101414000650,6868283305
10101414000651,2677772384
10101414000652,1636810209
10101414000653,9662540123
10101414000654,2654844116
10101414000655,4450532495
10101414000656,1943985550
10101414000657,2647195720
10101414000658,6347781557
10101414000659,1382294699
10101414000660,4001484396
10101414000661,7012058039
10101414000662,7131723168
10101414000663,7088940227
10101414000664,4611388744
10101414000665,6077953987
10101414000666,1446866776
10101414000667,3879564171
10101414000668,4208146571
10101414000669,1975221539
10101414000670,4504986873
10101414000671,5989492553
10101414000672,4121307868
10101414000673,9772892706
10101414000674,2790097997
10101414000675,2706645782
10101414000676,7566427277
10101414000677,4969316770
10101414000678,1301574007
10101414000679,7222962884
10101414000680,5830772116
10101414000681,2993906659
10101414000682,8679097730
10101414000683,7780062086
10101414000684,3495948990
10101414000685,9545425060
10101414000686,8428494051
10101414000687,9539416490
10101414000688,7691551401
10101414000689,4749718159
10101414000690,6955995472
10101414000691,6204219194
10101414000692,9492783736
10101414000693,1893156194
10101414000694,6779259657
10101414000695,5234206191
10101414000696,5839514428
10101414000697,2789720997
10101414000698,4274628382
10101414000699,8366380850
10101414000700,7162280336
10101414000701,1186736544
10101414000702,7423612169
10101414000703,9678158140
10101414000704,6231968777
10101414000705,2556911267
10101414000706,1407811819
10101414000707,5330753926
10101414000708,2518465452
10101414000709,9217181575
10101414000710,8300496746
10101414000711,1080424351
10101414000712,3849684168
10101414000713,5128693302
10101414000714,2655059446
10101414000715,6785631665
10101414000716,1076242147
10101414000717,5917304818
10101414000718,4330340462
10101414000719,1742682310
10101414000720,3585918818
10101414000721,9179720901
10101414000722,6379965863
10101414000723,3423175983
10101414000724,2416868833
10101414000725,8024037548
10101414000726,9147869142
10101414000727,5074318891
10101414000728,7465151264
10101414000729,8496905361
10101414000730,5030274902
10101414000731,6388701271
10101414000732,8150694961
10101414000733,9432306330
10101414000734,8663985607
10101414000735,8504201398
10101414000736,8483162237
10101414000737,6062346568
10101414000738,3165784129
10101414000739,2816989300
10101414000740,7199323813
10101414000741,2551751800
10101414000742,2281512757
10101414000743,8892720147
10101414000744,1049240564
10101414000745,9981877434
10101414000746,4641000276
10101414000747,8943697908
10101414000748,6516659912
10101414000749,5420715396
10101414000750,7252833588
10101414000751,4245967078
10101414000752,5931176224
10101414000753,2506434384
10101414000754,2523712848
10101414000755,5012461556
10101414000756,5390870983
10101414000757,9680864644
10101414000758,7313495595
10101414000759,7589016769
10101414000760,1921035217
10101414000761,3718142479
10101414000762,4814109987
10101414000763,3314502137
10101414000764,7520137335
10101414000765,9200364427
10101414000766,5727210675
10101414000767,1473177903
10101414000768,2941732696
10101414000769,3415551375
10101414000770,3433821440
10101414000771,7475271061
10101414000772,5446957089
10101414000773,5549464130
10101414000774,4838691189
10101414000775,5422191991
10101414000776,6989988657
10101414000777,8171213763
10101414000778,5503710957
10101414000779,7813537751
10101414000780,1307269692
10101414000781,3660619307
10101414000782,2336756690
10101414000783,1027613359
10101414000784,3041317051
10101414000785,2064715914
10101414000786,5189128229
10101414000787,8337752902
10101414000788,1290257039
10101414000789,4876382794
10101414000790,1336325626
10101414000791,4540292253
10101414000792,2488279522
10101414000793,2978549843
10101414000794,5902402466
10101414000795,4049981962
10101414000796,1819176275
10101414000797,8750562908
10101414000798,7429291678
10101414000799,8471599269
10101414000800,8151037066
10101414000801,9115356220
10101414000802,1579353940
10101414000803,3982924454
10101414000804,8258822490
10101414000805,4592765654
10101414000806,7837173314
10101414000807,7262705732
10101414000808,6693973493
10101414000809,6416316689
10101414000810,8894818160
10101414000811,4910556936
10101414000812,3095934776
10101414000813,5371698508
10101414000814,8751424541
10101414000815,9815767308
10101414000816,2952777332
10101414000817,7220373942
10101414000818,5573241646
10101414000819,8456794598
10101414000820,4098843048
10101414000821,5036820138
10101414000822,3985983019
10101414000823,8958403922
10101414000824,1566767488
10101414000825,1279041357
10101414000826,3678006396
10101414000827,2500601761
10101414000828,6891803848
10101414000829,6566169962
10101414000830,9931872771
10101414000831,9950875493
10101414000832,5159766471
10101414000833,1766260390
10101414000834,4156452993
10101414000835,5220886237
10101414000836,9440430203
10101414000837,7224816122
10101414000838,2520754958
10101414000839,7313174245
10101414000840,3693354726
10101414000841,7257318027
10101414000842,2934956664
10101414000843,2846942815
10101414000844,1153938916
10101414000845,5989823835
10101414000846,1550211935
10101414000847,2688012945
10101414000848,8428387114
10101414000849,7432932935
10101414000850,2237182837
10101414000851,4801003167
10101414000852,4170885336
10101414000853,8773468180
10101414000854,1187839022
10101414000855,7811122767
10101414000856,9394432377
10101414000857,3603412417
10101414000858,8355714611
10101414000859,3188638350
10101414000860,1393546618
10101414000861,7791397267
10101414000862,4512340025
10101414000863,1754817006
10101414000864,8817953655
10101414000865,1674584450
10101414000866,5148836969
10101414000867,8406052779
10101414000868,7370576375
10101414000869,7628987790
10101414000870,8320290381
10101414000871,1364691280
10101414000872,8768479067
10101414000873,4856170706
10101414000874,5939153403
10101414000875,8649961917
10101414000876,3527685184
10101414000877,7319222320
10101414000878,3618335116
10101414000879,1779269960
10101414000880,3351663317
10101414000881,8272927339
10101414000882,8323685080
10101414000883,7856078034
10101414000884,7322656371
10101414000885,7022133575
10101414000886,7262061293
10101414000887,5842044929
10101414000888,4395706520
10101414000889,8857567382
10101414000890,9346306172
10101414000891,2245952739
10101414000892,3921360593
10101414000893,4138603610
10101414000894,6632547314
10101414000895,8425793079
10101414000896,5119897530
10101414000897,1218648493
10101414000898,5173250979
10101414000899,7342618380
10101414000900,1326877391
10101414000901,7854178232
10101414000902,9991954450
10101414000903,9593525278
10101414000904,5724990889
10101414000905,7052097171
10101414000906,4403288752
10101414000907,7671571807
10101414000908,6476473940
10101414000909,7923132450
10101414000910,9534712475
10101414000911,3083439787
10101414000912,9438795883
10101414000913,3234198886
10101414000914,4171884224
10101414000915,9900584730
10101414000916,3198674525
10101414000917,3297040458
10101414000918,4032745715
10101414000919,8563630279
10101414000920,7064169606
10101414000921,5325317251
10101414000922,3401675353
10101414000923,2344898901
10101414000924,6310022570
10101414000925,6376485467
10101414000926,6285250895
10101414000927,7433016264
10101414000928,3613231764
10101414000929,2904164962
10101414000930,8789706729
10101414000931,4240444235
10101414000932,5605372660
10101414000933,7037881884
10101414000934,1475384545
10101414000935,7451728550
10101414000936,6624117366
10101414000937,7140975284
10101414000938,9487259228
10101414000939,4798269959
10101414000940,7635098798
10101414000941,3893049943
10101414000942,9826964179
10101414000943,4259743817
10101414000944,1980753375
10101414000945,4163810532
10101414000946,4505290173
10101414000947,6331938707
10101414000948,5879639361
10101414000949,7533820675
10101414000950,3815601345
10101414000951,5701976662
10101414000952,2409159455
10101414000953,5273849953
10101414000954,9913909347
10101414000955,1372831099
10101414000956,3048051598
10101414000957,9298175607
10101414000958,9747161080
10101414000959,2242414203
10101414000960,9578967474
10101414000961,9052957012
10101414000962,2225435689
10101414000963,3453886584
10101414000964,4462659277
10101414000965,7189402025
10101414000966,8035000239
10101414000967,8480655324
10101414000968,4167562471
10101414000969,2560707981
10101414000970,5099033087
10101414000971,6559806918
10101414000972,3447477289
10101414000973,3824721445
10101414000974,5721927072
10101414000975,1090746682
10101414000976,7866252146
10101414000977,5216747965
10101414000978,8721577588
10101414000979,6355984183
10101414000980,8892891714
10101414000981,7084716493
10101414000982,2824973245
10101414000983,6561473016
10101414000984,5940551540
10101414000985,9002926883
10101414000986,1550901009
10101414000987,7633592833
10101414000988,9286078012
10101414000989,1501041669
10101414000990,2764750855
10101414000991,4437836619
10101414000992,9574853875
10101414000993,7202763141
10101414000994,9716875909
10101414000995,7560542027
10101414000996,4140309818
10101414000997,4210296583
10101414000998,8043616406
10101414000999,2689015793
10101414001000,3550472139
10101414001001,1548234391
10101414001002,6585685957
10101414001003,3607427405
10101414001004,8474942177
10101414001005,7281595862
10101414001006,6672698528
10101414001007,2181720971
10101414001008,1556419168
10101414001009,5356642045
10101414001010,6941361427
10101414001011,4570585985
10101414001012,9838370468
10101414001013,7976796798
10101414001014,7109135336
10101414001015,6505602767
10101414001016,5282598918
10101414001017,2274868318
10101414001018,8925544309
10101414001019,4346025842
10101414001020,7563539179
10101414001021,1671861588
10101414001022,9773504923
10101414001023,9756626075
10101414001024,2011284205
10101414001025,1285143678
10101414001026,5609458038
10101414001027,3951294149
10101414001028,3762295345
10101414001029,2233324674
10101414001030,2527512966
10101414001031,6917935803
10101414001032,6326512573
10101414001033,6623204284
10101414001034,5643963947
10101414001035,7198675897
10101414001036,2826646830
10101414001037,7918144186
10101414001038,5145426860
10101414001039,3019871727
10101414001040,4282683200
10101414001041,7027240921
10101414001042,4429597373
10101414001043,3305648032
10101414001044,4801055667
10101414001045,7334955374
10101414001046,4456093270
10101414001047,9591690264
10101414001048,1049255408
10101414001049,7104322375
10101414001050,5429517364
10101414001051,4594850144
10101414001052,9630237621
10101414001053,1408682432
10101414001054,4852752211
10101414001055,7045748292
10101414001056,7566880374
10101414001057,3678415637
10101414001058,7288998384
10101414001059,5620877954
10101414001060,5058548688
10101414001061,9907686865
10101414001062,9425858298
10101414001063,8410748293
10101414001064,5795469247
10101414001065,7526389458
10101414001066,8579118488
10101414001067,4287344918
10101414001068,5596392470
10101414001069,7244185972
10101414001070,9730015057
10101414001071,1508290606
10101414001072,4908893367
10101414001073,3645976356
10101414001074,9615092530
10101414001075,9788781497
10101414001076,1435300402
10101414001077,1581623161
10101414001078,8573948298
10101414001079,7034698586
10101414001080,7992311549
10101414001081,2340727151
10101414001082,1968547213
10101414001083,3893975916
10101414001084,9161416666
10101414001085,8460383533
10101414001086,7875624816
10101414001087,7820750487
10101414001088,1242456014
10101414001089,3765304533
10101414001090,2615132913
10101414001091,8184131012
10101414001092,4288585170
10101414001093,9580196856
10101414001094,7909183218
10101414001095,9798464591
10101414001096,6797869972
10101414001097,7709262754
10101414001098,3806933071
10101414001099,2908042270
10101414001100,9010164615
10101414001101,9006583704
10101414001102,4312597934
10101414001103,1180722551
10101414001104,4887443067
10101414001105,4169917591
10101414001106,1723377491
10101414001107,3324408691
10101414001108,7315265836
10101414001109,3772686794
10101414001110,2471110064
10101414001111,5411368700
10101414001112,6086232094
10101414001113,9838553708
10101414001114,7332606639
10101414001115,6044186120
10101414001116,8643052181
10101414001117,2223931984
10101414001118,9807959204
10101414001119,8280768924
10101414001120,6058017823
10101414001121,6080162867
10101414001122,4397436337
10101414001123,6775088946
10101414001124,8728880528
10101414001125,1193648304
10101414001126,5151111981
10101414001127,3310356145
10101414001128,6327473420
10101414001129,6780820423
10101414001130,8528046023
10101414001131,1731130652
10101414001132,3827185171
10101414001133,3975456985
10101414001134,4053762533
10101414001135,3094499873
10101414001136,5109887078
10101414001137,5850145615
10101414001138,7850152472
10101414001139,8158266664
10101414001140,6446154765
10101414001141,2478269786
10101414001142,6705177823
10101414001143,8669874519
10101414001144,2402119048
10101414001145,6709355226
10101414001146,1459778163
10101414001147,7256860658
10101414001148,4417001754
10101414001149,4327858167
10101414001150,4171387414
10101414001151,6255789160
10101414001152,2144828773
10101414001153,3327187756
10101414001154,6686986915
10101414001155,7010862859
10101414001156,9504320786
10101414001157,1086435426
10101414001158,5794832708
10101414001159,4908462027
10101414001160,2534602710
10101414001161,7845073826
10101414001162,3621063294
10101414001163,3571081963
10101414001164,2298439905
10101414001165,4971014774
10101414001166,2652682356
10101414001167,9586204647
10101414001168,7437328572
10101414001169,9649399100
10101414001170,9416667067
10101414001171,9457748080
10101414001172,4667053981
10101414001173,2814547528
10101414001174,4756103396
10101414001175,7182760568
10101414001176,9600121125
10101414001177,8268061400
10101414001178,1861150361
10101414001179,6050329542
10101414001180,2809788150
10101414001181,4379964388
10101414001182,5011655495
10101414001183,9768147639
10101414001184,1467229768
10101414001185,1525531346
10101414001186,2661738259
10101414001187,8377775901
10101414001188,1469744756
10101414001189,2778971932
10101414001190,3353910177
10101414001191,3645421992
10101414001192,8258180133
10101414001193,6542496013
10101414001194,6227672488
10101414001195,8671434763
10101414001196,7072757395
10101414001197,3347855275
10101414001198,3943851190
10101414001199,2227467514
10101414001200,6487897433
10101414001201,3405393954
10101414001202,1133327735
10101414001203,7578380356
10101414001204,9321116224
10101414001205,3141376246
10101414001206,5760864042
10101414001207,8363392487
10101414001208,4922009094
10101414001209,9396141383
10101414001210,5224172493
10101414001211,5178138944
10101414001212,7551103817
10101414001213,3830036552
10101414001214,9320746008
10101414001215,4422648714
10101414001216,4023511841
10101414001217,5742531882
10101414001218,6021099373
10101414001219,7064783907
10101414001220,1732539719
10101414001221,4641783723
10101414001222,7200479851
10101414001223,1327970853
10101414001224,8237783983
10101414001225,7379142479
10101414001226,5317190530
10101414001227,5624574175
10101414001228,3060622901
10101414001229,5968144146
10101414001230,3805499915
10101414001231,8891283454
10101414001232,9685037181
10101414001233,2937600060
10101414001234,9798010658
10101414001235,6298045768
10101414001236,7278713909
10101414001237,5729346016
10101414001238,7813168993
10101414001239,7623876707
10101414001240,7952024889
10101414001241,3395058435
10101414001242,7536716360
10101414001243,3978340106
10101414001244,4409229303
10101414001245,5547436832
10101414001246,1480510409
10101414001247,2168051031
10101414001248,9175277995
10101414001249,1718195952
10101414001250,7390015033
10101414001251,4732896094
10101414001252,3674001925
10101414001253,4327788248
10101414001254,1656473224
10101414001255,9107586264
10101414001256,6238688281
10101414001257,2889554227
10101414001258,4485313478
10101414001259,1415406544
10101414001260,8331740691
10101414001261,6319325213
10101414001262,9385381344
10101414001263,6285775798
10101414001264,4692890921
10101414001265,6708959336
10101414001266,9480284644
10101414001267,2490538437
10101414001268,2908630078
10101414001269,6220345705
10101414001270,2382277128
10101414001271,7464241813
10101414001272,1100412208
10101414001273,6001126443
10101414001274,9467117380
10101414001275,1858471614
10101414001276,5900678479
10101414001277,2271441009
10101414001278,5838782772
10101414001279,3658338454
10101414001280,4128042463
10101414001281,3875672848
10101414001282,8578648956
10101414001283,3034896116
10101414001284,2539591628
10101414001285,8475700710
10101414001286,4740888773
10101414001287,9369461282
10101414001288,5910847338
10101414001289,6985492811
10101414001290,6383846592
10101414001291,1558640042
10101414001292,1183352939
10101414001293,1649231668
10101414001294,9754261927
10101414001295,6088072141
10101414001296,6668285501
10101414001297,1851131663
10101414001298,6065974162
10101414001299,2902317212
10101414001300,5584935155
10101414001301,5017460465
10101414001302,7362857060
10101414001303,6441962943
10101414001304,3388436269
10101414001305,5502570482
10101414001306,3479216716
10101414001307,4449543765
10101414001308,7915110485
10101414001309,2390280426
10101414001310,3835015377
10101414001311,6565244069
10101414001312,9941307762
10101414001313,8365950235
10101414001314,7276717841
10101414001315,8549393431
10101414001316,8219655264
10101414001317,7933068753
10101414001318,4689754286
10101414001319,6004687288
10101414001320,8547457767
10101414001321,9908887251
10101414001322,8190608784
